event_id,catalogue_id,span_key,span_label,recording_id,source_file,channel,fs,morphology,trigger,up_region_start_idx,up_region_end_idx,onset_idx,onset_h,trough_idx,trough_h,snippet_start_idx,snippet_end_idx,snippet_key,onset_slope_raw,max_slope_raw,drop_depth_mv,rise_height_mv,fall_duration_s,peak_to_peak_mv,fall_dominance,rise_frac_used,pre_context_s,post_context_s,detrend_window_s,segment_seconds,same_fraction,slope_sigma,purity,is_pure,cluster_id
id024_r2_1622537,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1622176,1622368,1622537,450.70472222222224,1622607,450.7241666666667,1622158,1623027,id024_r2_1622537,-0.00017827459395325373,-0.002257320137370178,46.81838216149315,74.2644793625945,70.0,76.72290757161393,0.6102269014999516,0.5,379.0,420.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1629306,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1628912,1629296,1629306,452.585,1629335,452.59305555555557,1629132,1629509,id024_r2_1629306,-0.003037466920732035,-0.00908024206384267,72.59947810263823,48.30653264713158,29.0,78.82360722825365,0.9210372457632915,0.5,174.0,174.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1636790,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1636400,1636784,1636790,454.6638888888889,1636820,454.6722222222222,1636610,1637000,id024_r2_1636790,-0.0038365497087279876,-0.00820089243590888,66.74206046161224,46.87314678588894,30.0,74.16544908804867,0.8999077236406477,0.5,180.0,180.0,780.0,15.6,0.6,8.0,2,0,-1
id024_r2_1640881,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1640448,1640880,1640881,455.80027777777775,1640935,455.8152777777778,1640557,1641259,id024_r2_1640881,-0.0019770059713708488,-0.0037762286067802853,54.76051528212078,40.76926820964965,54.0,58.53146679862109,0.9355739447044039,0.5,324.0,324.0,780.0,15.6,0.6,8.0,1,1,-1
id024_r2_1643254,24,id024,ID 24,2,CH1.npy,1,1.0,sharkfin,rise,1642880,1643216,1643254,456.45944444444444,1643303,456.47305555555556,1642960,1643597,id024_r2_1643254,-0.00021077774605426924,-0.0014741943183153583,16.79311367614855,10.365529894388438,49.0,18.497222843110062,0.9078721610581524,0.5,294.0,294.0,780.0,15.6,0.6,8.0,1,1,-1
id025_r2_1073645,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1073645,298.2347222222222,1073664,298.24,1073620,1073778,id025_r2_1073645,-0.0058951469090143815,-0.012654639956291958,73.00977735773351,0.0,19.0,75.61076409641466,0.965600311413802,0.02,25.0,114.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1074779,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1074779,298.5497222222222,1074799,298.5552777777778,1074659,1074919,id025_r2_1074779,-0.0017334841724829242,-0.01272268056996162,73.39973081812545,0.0,20.0,77.33088380401266,0.9491645149711426,0.5,120.0,120.0,481.66666666666663,9.633333333333333,0.6,8.0,2,0,-1
id025_r2_1075795,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1075795,298.83194444444445,1075813,298.83694444444444,1075687,1075921,id025_r2_1075795,-0.008234571831991389,-0.013792702869622975,75.0570702070148,0.0,18.0,77.87723939826796,0.9637869907428191,0.5,108.0,108.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1077216,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1077216,299.2266666666667,1077227,299.2297222222222,1077150,1077293,id025_r2_1077216,-0.004477463581815,-0.010974393543850158,52.644701608278275,0.0,11.0,52.644701608278275,1.0,0.5,66.0,66.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1081393,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1081393,300.38694444444445,1081409,300.3913888888889,1081297,1081505,id025_r2_1081393,-0.003177414223159425,-0.009300943120789829,53.41692404570153,0.0,16.0,53.41692404570153,1.0,0.5,96.0,96.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1083737,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1083737,301.03805555555556,1083749,301.0413888888889,1083665,1083821,id025_r2_1083737,-0.0005078540868905246,-0.010065801504046679,49.8979967263572,0.0,12.0,51.10058726710498,0.9764662089994819,0.5,72.0,72.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1088254,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1088254,302.29277777777776,1088269,302.2969444444444,1088164,1088359,id025_r2_1088254,-0.005258542677047395,-0.010208963868810428,53.59300825456881,0.0,15.0,53.869676033847625,0.9948641276568105,0.5,90.0,90.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1089940,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1089940,302.7611111111111,1090006,302.77944444444444,1089544,1090136,id025_r2_1089940,-0.00032930901356614806,-0.0003472275281485304,14.535593613167475,0.0,66.0,15.594179196636638,0.9321166205594534,0.5,396.0,130.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1095006,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1095006,304.16833333333335,1095048,304.18,1094754,1095280,id025_r2_1095006,-0.00014659121037396972,-0.0008424721375552835,7.520422584612829,0.0,42.0,8.14613834766542,0.9231886648190901,0.5,252.0,232.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1096567,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1096567,304.6019444444444,1096579,304.60527777777776,1096495,1096651,id025_r2_1096567,-0.0006557273053965362,-0.0030582528321569935,20.01389249527541,0.0,12.0,23.804770794015994,0.8407513211724126,0.5,72.0,72.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1100260,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1100260,305.6277777777778,1100277,305.6325,1100158,1100379,id025_r2_1100260,-0.0008834609305755081,-0.003020222816397966,22.641931495787972,0.0,17.0,23.843264093251328,0.9496154304727352,0.5,102.0,102.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1103794,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1103794,306.6094444444444,1103809,306.6136111111111,1103704,1103899,id025_r2_1103794,-0.0009873193798060065,-0.0031032895563753993,22.60912971119655,0.0,15.0,23.139891678208624,0.9770629018323408,0.5,90.0,90.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1106687,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1106687,307.41305555555556,1106699,307.4163888888889,1106615,1106771,id025_r2_1106687,-0.00032330221275539417,-0.0030724691992518594,19.383197043604472,0.0,12.0,20.847999266845328,0.9297389545878227,0.5,72.0,72.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1110017,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1110017,308.33805555555557,1110046,308.3461111111111,1109843,1110220,id025_r2_1110017,-0.00039733564788252407,-0.003139945231978525,28.29109339504976,0.0,29.0,28.621779731891618,0.988446339118689,0.5,174.0,174.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1113200,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1113200,309.22222222222223,1113231,309.23083333333335,1113014,1113398,id025_r2_1113200,-0.0019500248416166044,-0.00272894803202528,25.017136854116885,0.0,31.0,26.155841197742944,0.9564646254342482,0.5,186.0,167.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1116821,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1116821,310.22805555555556,1116835,310.2319444444444,1116820,1116919,id025_r2_1116821,-0.0016922919602807562,-0.00973478346000628,52.82164510004739,0.0,14.0,52.82164510004739,1.0,0.05,1.0,84.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1119387,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1119387,310.94083333333333,1119399,310.94416666666666,1119315,1119471,id025_r2_1119387,-0.005105925765477415,-0.008921308281119422,46.14013217271473,0.0,12.0,47.180982118317786,0.9779392056105812,0.5,72.0,72.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1125698,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1125698,312.69388888888886,1125742,312.7061111111111,1125690,1125871,id025_r2_1125698,-0.0006840125876991232,-0.0013437402242650331,14.2175238249731,0.0,44.0,16.21764065825637,0.8766702953018621,0.5,8.0,129.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1129698,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1129698,313.805,1129715,313.8097222222222,1129596,1129817,id025_r2_1129698,-0.0030453913958446988,-0.007796525848732694,45.77008595350407,0.0,17.0,46.942092420377165,0.9750329308634665,0.5,102.0,102.0,481.66666666666663,9.633333333333333,0.6,8.0,2,0,-1
id025_r2_1140294,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1140294,316.74833333333333,1140318,316.755,1140150,1140462,id025_r2_1140294,-0.0012817588770091537,-0.00931394416333331,61.95958851743799,0.0,24.0,63.79287022035152,0.9712619655365708,0.5,144.0,144.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1145388,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1145388,318.16333333333336,1145405,318.16805555555555,1145286,1145507,id025_r2_1145388,-0.0010090094035996033,-0.007457352447135301,45.04563801001238,0.0,17.0,47.545157818445375,0.9474285095870837,0.5,102.0,102.0,481.66666666666663,9.633333333333333,0.6,8.0,2,0,-1
id025_r2_1152857,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1152857,320.23805555555555,1152886,320.24611111111113,1152683,1153037,id025_r2_1152857,-0.000696400102233985,-0.0029950107714143415,27.493601651863763,0.0,29.0,27.694733104375757,0.9927375558466669,0.5,174.0,151.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
id025_r2_1158900,25,id025,ID 25,2,CH1.npy,1,1.0,trough,fall,-1,-1,1158900,321.9166666666667,1158919,321.9219444444444,1158786,1159033,id025_r2_1158900,-0.001987899789726688,-0.005267487214357602,38.17915085781798,0.0,19.0,38.863613368111615,0.9823880887294115,0.5,114.0,114.0,481.66666666666663,9.633333333333333,0.6,8.0,1,1,-1
